,RegionID,RegionName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,lat,lng
24,394458,Charlotte,24,98900,99600,100400,101100,101800,102300,102700,102900,103300,103700,104000,104200,104300,104400,104500,104800,105300,105800,106300,106600,106600,106400,106200,106000,106100,106500,107200,108000,108800,109700,110600,111400,112300,113100,113700,114300,114800,115500,116100,116700,117300,117900,118500,119100,119800,120500,121200,121800,122200,122600,123000,123300,123700,124000,124300,124600,125000,125500,125900,126200,126500,126600,126800,126900,127000,127200,127400,127600,128000,128500,129000,129600,130100,130500,130600,130600,130600,130700,130800,131000,131300,131400,131600,131700,132100,132600,133500,134500,135400,136100,136600,137000,137300,137700,138200,138600,139000,139200,139500,139700,139800,140100,140500,140900,141100,141300,141300,141100,141000,141100,141400,141700,142100,142600,143100,143700,144300,145000,145700,146400,147300,148000,148800,149500,150300,151000,151600,152300,152900,153600,154200,154900,155600,156300,156800,157300,157800,158100,158300,158500,158500,158600,158500,158400,158100,157600,156900,156100,155200,154300,153500,152700,152000,151400,150800,150100,149300,148300,147200,146400,145800,145400,145200,144900,144700,144700,144800,144400,143900,143600,143400,142800,142100,141000,140200,139500,138800,137700,136600,135800,135200,134700,134100,133400,132700,132300,131900,131600,131200,131300,131600,131800,131900,132200,132800,133300,133700,134200,134400,134600,134700,134900,135200,135900,136500,137300,138000,138700,139400,140000,140400,140900,141600,142200,142500,142800,143200,143500,143900,144400,144800,145300,146000,146700,147300,148100,148900,149600,150300,151100,152000,153200,154500,155400,155900,156500,157100,157800,158600,159600,160900,162000,163100,164400,165900,167400,168800,170100,171200,172200,173100,174200,175600,177000,178300,179400,180600,181900,183200,184700,186100,187900,190100,192000,193300,194800,196100,197500,199000,200900,203200,205500,207300,208700,210000,210400,210500,210400,35.2079,-80.8303
25,395045,Sacramento,25,141700,141300,140900,140400,140000,139600,139400,139200,139300,139500,139600,139500,139500,139600,139800,140100,140400,140900,141400,142100,143000,144100,145100,146000,146900,147700,148400,149100,149700,150200,150800,151500,152300,153400,154400,155400,156500,157500,158600,159900,161300,162700,164300,166000,167900,169900,171900,173600,175300,177000,178700,180400,182300,184300,186400,188800,191500,194400,197400,200400,203800,207200,210600,213900,217200,220300,223300,226100,228900,231500,233900,236100,238300,240500,242900,245400,248000,250900,254000,257200,260500,263800,267200,270900,274700,278500,282200,286000,289700,293600,297700,301900,306500,311300,316400,321900,327800,334300,341500,349300,357300,365300,373000,380300,387300,393800,399700,405400,410800,415500,419700,423100,425800,427800,429200,430000,430100,429700,428700,427400,425800,423400,420300,416500,411800,406600,401300,396000,391300,387700,384800,382300,379900,376700,372600,368100,363200,358100,352600,346700,340300,333600,326200,318800,311700,305300,299700,295200,291700,288800,286000,283300,280800,278700,276400,273800,270900,267500,264000,261100,258800,256900,255300,253800,252900,252700,253100,251600,248700,247100,246700,244900,242100,240000,238700,237400,235200,232600,229500,226400,223700,221700,220000,218500,217800,217000,215900,215600,215400,214600,214300,215600,217600,219000,220400,222800,225500,228100,231000,234700,238600,242400,246600,252400,259400,265900,272200,278000,283000,286700,289600,292200,294300,295800,297500,299300,301000,302400,303400,304300,306400,309000,310900,312000,313600,316100,318900,321100,322800,324900,326800,328300,329500,331800,334100,336000,337500,339400,341400,343900,346800,349200,351400,354200,356900,359500,362600,364900,366800,369600,372300,374500,377500,381100,384400,386600,388200,390100,392100,393500,395400,399100,402100,403100,403200,404200,406100,408100,409300,410000,411400,413500,415600,417200,418400,419100,419500,419300,38.5667,-121.4683
26,395055,San Antonio,26,,,,,,,,,,,,,,,,,97100,97000,97100,97200,97500,97800,98100,98500,98700,99000,99200,99300,99400,99400,99500,99500,99600,99800,100000,100300,100700,101200,101600,102000,102500,103000,103400,103800,104100,104400,104600,104700,104500,104300,104000,103600,103300,103100,103000,102900,102800,102700,102500,102300,102100,102000,101900,101800,101800,101800,101900,102000,102300,102600,103000,103500,104200,104900,105700,106500,107200,108000,108700,109300,109800,110100,110300,110500,110700,110900,111200,111500,111800,112000,112200,112500,113000,113800,114800,116000,117100,118200,119100,119900,120700,121500,122200,122800,123400,124100,124700,125300,125800,126300,126700,127000,127300,127600,127800,128000,128300,128600,129000,129500,130200,130900,131500,132300,133100,133900,134700,135700,136600,137400,137900,138400,139000,139700,140500,141300,142000,142700,143200,143700,143900,143800,143400,142700,141800,140900,140200,139600,139000,138500,138100,137800,137600,137500,137300,137000,136700,136200,135900,135800,135700,135700,135700,136000,136200,136500,136600,136900,137100,137200,137000,136500,135800,135600,135500,135100,134400,134200,134200,133900,133800,134000,134000,133900,134200,134400,134100,133800,133700,133300,133000,133300,133800,134000,134000,134300,134500,134600,134400,134300,134400,134800,134900,135000,135200,135600,135800,136300,136900,137500,138000,138700,139400,139800,140200,140700,141000,141500,142400,143100,143500,144000,144900,145800,146400,147100,147800,148600,149200,150200,151200,152300,153300,154100,154900,155900,156800,157500,158000,158900,160000,161300,162400,163600,164900,166000,167000,167700,168700,169900,171000,172000,173400,174800,176000,176900,177500,178100,178800,179400,180000,181100,182400,183600,184300,185200,186200,187100,187900,189000,190400,191600,192800,193800,194800,195200,195000,194500,29.4722,-98.5247
27,394943,Orlando,27,97800,98300,98700,99000,99200,99400,99600,99700,100000,100400,100700,101000,101300,101500,101700,102000,102200,102500,102800,103200,103700,104200,104700,104900,105200,105400,105700,106100,106600,107100,107600,108200,108800,109400,110000,110400,110800,111400,112000,112700,113500,114400,115300,116200,117200,118300,119200,120000,120700,121400,122000,122600,123200,123800,124500,125100,125900,126800,127700,128600,129400,130000,130600,131300,131900,132600,133300,134000,134800,135600,136600,137400,138200,139100,139900,140600,141400,142300,143300,144300,145200,145800,146300,146900,147700,148500,149500,150600,151800,153100,154500,156000,157400,158900,160400,162000,163700,165700,168200,171000,173900,176900,180000,183200,186700,190400,194400,198900,204100,209700,215600,221800,228000,234100,240100,245900,251700,257000,261800,266300,270400,273600,275800,277000,277200,276700,275700,274200,272700,271400,270100,268900,267700,266000,263700,261000,257800,254300,250400,246300,242200,238000,233800,229700,225500,221000,216300,211700,207300,203100,198700,194400,190200,186200,182200,178200,174200,169900,165700,162400,159900,158000,156400,155200,154500,154100,154200,153200,151300,149900,149700,148700,147100,145500,144700,143600,142300,140500,138300,136300,135100,134200,133300,132800,132300,131700,131100,131100,131200,131600,132000,132500,133300,134000,134400,134800,135500,136300,137100,137800,138600,139600,140900,142700,144600,146500,148300,150200,152200,154100,155800,157600,159300,160600,161700,162900,164300,165600,166900,168100,169200,170200,171000,171600,171900,172300,173100,174100,175300,176400,177600,179000,180400,182000,183500,184400,185100,186200,187700,189300,191100,192600,194400,196400,199000,201800,204600,207000,208900,210500,212200,214400,216500,218400,219800,221200,222300,223100,224100,225600,226800,228200,230200,231900,233400,235300,237300,239100,240700,242200,243600,245200,247300,249500,251200,251600,251100,250900,28.4788,-81.342
28,394466,Cincinnati,28,94200,94500,94700,95000,95400,95800,96100,96300,96500,96500,96400,96300,96300,96500,96800,97400,98200,99000,99800,100600,101300,102000,102700,103400,104100,104900,105700,106500,107200,107900,108500,109000,109500,110000,110400,110800,111200,111600,112000,112400,112700,113100,113600,114100,114600,115300,115900,116400,116800,117200,117700,118200,118700,119200,119600,120100,120600,121200,121700,122100,122400,122600,122900,123100,123400,123700,124000,124400,124700,125100,125500,125900,126400,126700,127100,127500,127900,128300,128700,129100,129500,129700,130000,130400,130900,131500,132000,132500,133000,133500,133900,134500,135000,135600,136100,136600,137000,137400,137700,138000,138300,138600,138900,139200,139500,139700,140000,140300,140700,141100,141600,142200,142800,143400,144000,144500,145000,145400,145800,146300,146800,147200,147600,148100,148400,148600,148600,148600,148700,148700,148800,148800,148600,148400,148000,147500,147000,146400,146000,145600,145200,144800,144400,144000,143700,143200,142600,141900,141100,140400,139800,139300,138800,138300,137800,137400,137000,136400,135700,135100,134600,134200,134000,134000,134000,134000,134100,134100,134000,134000,134100,134100,133900,133700,133200,132300,131400,131000,130400,129600,128800,128200,127800,127800,127900,127800,128000,128300,128400,128400,128500,128700,128600,128700,128800,128600,128400,128400,128300,128200,128300,128300,128500,128900,129200,129500,129700,129900,130000,130100,130200,130400,130600,130900,131200,131500,131800,132200,132500,132700,132700,132800,133200,133800,134000,134200,134300,134600,135100,135600,136300,137400,138700,139600,140100,140400,141000,141700,141900,142200,142900,143800,144700,145700,146800,147600,148400,149200,149800,150300,150900,152200,153600,154700,155500,156100,156900,157800,158300,158700,159000,159500,160100,160900,162000,163400,164600,165800,167100,168400,169600,171000,172600,174200,175700,176200,175600,174900,39.1412,-84.5059
29,394475,Cleveland,29,102100,102700,103300,104000,104600,105100,105700,106100,106600,107000,107400,107700,108000,108300,108600,109000,109400,109700,110200,110500,110900,111300,111600,111800,112000,112200,112500,112800,113100,113400,113800,114100,114400,114800,115100,115400,115600,115800,116000,116300,116600,117000,117400,117800,118300,118900,119500,120100,120600,121000,121500,121900,122300,122700,123000,123400,123700,124100,124400,124700,124900,125100,125300,125500,125700,125900,126100,126400,126700,127000,127400,127800,128300,128700,129100,129600,130000,130600,131200,131700,132300,132900,133300,133700,134200,134700,135200,135800,136400,136900,137300,137600,137800,138100,138200,138400,138600,139000,139400,139700,140100,140500,140900,141400,141900,142400,143000,143500,143900,144200,144300,144400,144500,144600,144700,144800,144800,144900,145000,145100,145100,145100,145000,144700,144300,144000,143700,143400,143200,143000,142800,142500,142300,141900,141300,140800,140100,139300,138400,137400,136400,135400,134400,133300,132200,131200,130200,129500,128900,128400,128000,127500,127200,126900,126600,126200,125600,125000,124300,123600,123000,122700,122600,122700,122900,123200,123400,123500,123200,123000,123100,123100,123000,122400,121600,120800,119900,118500,117500,116900,116500,115900,115400,114800,114200,113900,113600,113200,112800,112400,112100,112000,112200,112700,113100,113600,114100,114400,114800,115100,115000,115300,115500,115400,115600,115800,115900,116200,116600,116700,116500,116600,116900,117100,117300,117900,118300,118600,118600,118600,118600,118900,119100,119500,120000,120500,120800,120900,120900,121000,121300,121400,121700,122000,122400,122600,122600,122900,123500,123800,124300,125000,125900,126800,127400,127900,128400,129100,129800,130300,130700,131400,132300,133100,133900,134900,135700,136500,137300,137900,138800,139800,140400,140800,141500,142400,143200,143900,144700,145500,146300,147100,148000,148700,149400,149700,149100,148200,41.4767,-81.6805
30,394735,Kansas City,30,89100,89100,89200,89400,89700,90000,90300,90800,91500,92400,93500,94900,96400,97600,98600,99300,99800,100200,100500,100700,100900,101200,101400,101600,101900,102300,102700,103200,103800,104400,105100,105800,106500,107200,107900,108500,109000,109500,109900,110200,110600,111100,111600,112300,113100,113900,114700,115500,116200,117100,117900,118600,119300,119900,120400,121000,121600,122200,123000,123900,124800,125700,126600,127400,128200,129000,129700,130400,131000,131500,131900,132300,132700,133100,133500,133900,134400,135000,135500,135900,136400,136800,137100,137500,137900,138400,138900,139400,140000,140500,141000,141500,142000,142500,142900,143200,143600,143800,144100,144200,144400,144500,144700,144800,145000,145300,145600,145900,146300,146600,147000,147400,147800,148300,148700,149100,149500,150000,150300,150700,150900,151000,151200,151400,151800,152300,152800,153300,153800,154300,154700,155000,155300,155500,155500,155500,155300,155200,154900,154600,154100,153600,153000,152600,152400,152300,152300,152000,151600,151200,150800,150400,150100,149900,149600,149300,148900,148600,148200,147800,147400,147100,146800,146500,146400,146400,146600,146400,145800,145500,145500,145400,145100,144900,144700,144300,143900,143500,142800,142100,141300,140400,139700,139200,139100,138700,138400,138100,137500,136700,136300,136300,136300,136000,135700,135700,136000,136100,136300,136700,137500,138000,138400,139000,140200,141100,141500,141700,141900,142200,142500,142700,142900,143300,143800,144000,143800,143800,144000,144100,144100,143900,143700,143500,143500,143500,143400,143600,144200,144800,145500,146100,146600,147100,147500,147800,148200,148800,149100,149600,150400,151700,153000,154200,155500,156600,157600,158700,159800,160600,161400,162500,163900,165300,166300,167400,168900,170600,171900,172600,173400,174700,176300,177500,178600,180200,182000,183600,184900,186200,187900,189500,190900,192100,193100,193300,192800,192200,39.1239,-94.5541
31,394775,Las Vegas,31,133300,133300,133200,133200,133100,133200,133300,133500,133800,134100,134400,134500,134500,134500,134400,134500,134500,134600,134900,135200,135700,136200,136700,137000,137300,137500,137700,137900,138000,138100,138200,138300,138500,138600,138700,138700,138900,139100,139600,140100,140700,141300,142000,142700,143400,144100,144700,145200,145700,146200,146600,147000,147500,148000,148700,149400,150200,151000,151800,152600,153300,154100,155000,155900,157000,158200,159400,160800,162200,163600,164900,166000,166900,167800,168500,169000,169500,170000,170600,171300,172100,173100,174400,175900,177600,179500,181800,184400,187500,191100,195300,200000,205300,211100,217300,224200,232100,240800,250400,260400,270000,278800,286300,292700,298400,303500,308000,311900,315100,317200,318600,319400,319900,320500,321200,322000,323000,324100,325300,326900,328600,329800,330200,329800,328400,326500,324200,321800,319400,317000,314200,311100,308000,304900,301700,298300,294700,290800,286600,281600,275700,269100,262200,255400,249000,242700,236500,230400,224700,219400,214200,209100,203900,198700,193300,187700,182000,176400,171000,166400,162700,159900,157800,156200,155400,154900,154700,154300,153100,152000,151500,150400,148800,147700,146400,144800,143100,141600,140500,139200,138000,136600,135000,133700,132600,131100,130100,129400,129000,129200,129700,130300,130700,131300,132400,134200,136100,137800,139500,141500,143900,145800,147600,150100,153900,158300,162500,166100,169700,173200,176000,178000,179500,180900,182700,184600,186400,187900,189200,190400,191500,192700,194100,195400,197000,198300,199200,200000,201300,202800,204300,205800,206900,208000,209000,210200,211600,213100,214300,215700,217400,218900,220000,221200,222900,224500,226300,228200,229700,231200,232800,235000,237700,240600,243300,245600,247500,250200,253500,256000,258700,261900,265000,266900,268600,271400,274700,277800,281400,285200,288600,291000,292000,292500,293500,293900,292700,291100,36.2291,-115.2607
32,394492,Columbus,32,99200,99400,99700,100300,101100,101900,102700,103500,104000,104400,104700,105100,105500,106000,106600,107300,108000,108600,109300,110000,110500,111100,111600,112000,112400,112700,113100,113600,114200,114900,115700,116400,116900,117300,117600,118000,118300,118700,119200,119600,120000,120300,120600,121000,121500,122100,122600,123200,123700,124100,124400,124700,125000,125300,125600,126000,126400,126900,127500,128200,129000,129600,130300,130900,131300,131800,132300,132800,133300,133800,134400,134900,135400,135900,136300,136800,137200,137600,138000,138400,138800,139200,139700,140100,140500,140800,141100,141400,141700,142100,142600,143100,143600,144000,144500,145000,145400,145900,146400,147000,147500,148000,148400,148700,149100,149500,149900,150200,150500,150800,151000,151200,151400,151500,151600,151700,151900,152100,152300,152600,152800,153000,153100,153100,153100,153100,153000,152800,152600,152400,152200,151900,151700,151400,151000,150700,150400,150000,149600,149100,148600,148100,147700,147300,146800,146400,146100,145700,145100,144600,144100,143600,143100,142700,142400,142000,141500,140800,140300,140300,140600,140900,141000,140900,140700,140600,140700,140500,140500,140900,141200,140600,139700,139000,138500,138300,138100,137600,136600,135900,135500,134800,133800,133100,133000,132900,132600,132400,132500,132800,132900,133000,133100,133100,132900,132400,131900,131600,131600,131800,131800,132000,133000,134200,135000,135600,136700,138200,139200,140000,141000,142200,143000,143500,144000,144200,144500,145400,146700,148100,149400,150700,151600,152300,153100,153800,154400,155100,156100,156800,157600,158500,159500,160300,160700,160600,160500,160500,160600,161100,161700,162200,162800,163700,164400,164900,165500,166000,166400,167300,168400,169800,171500,173300,174600,175600,176900,178200,179400,180900,182800,184500,185500,186000,187000,188600,190100,191300,192300,193800,195600,197100,198300,199600,201400,202200,201900,201400,39.986,-82.9852
33,394705,Indianapolis,33,114900,114100,113300,112700,112400,112300,112300,112700,113100,113600,114000,114200,114200,114000,113800,113800,113800,113900,113800,113600,113200,113000,113300,114600,116700,118700,119800,119800,119200,118100,116900,115500,113900,112200,110600,109300,108500,108400,109000,110100,111100,111900,112400,112500,112500,112600,112600,112500,112300,112000,111800,111900,112100,112600,113400,114300,115300,116200,117000,117600,118000,118300,118600,118900,119100,119400,119600,120000,120300,120700,121100,121300,121500,121600,121600,121500,121400,121400,121400,121400,121600,121800,122000,122100,122200,122200,122200,122200,122200,122400,122600,122900,123100,123200,123200,123200,123200,123300,123400,123600,124000,124400,124800,125300,125800,126400,127000,127700,128400,128900,129400,129900,130100,130300,130400,130500,130500,130500,130500,130500,130600,130800,131000,131300,131600,132000,132300,132500,132700,132800,132900,133000,133000,133000,132900,132700,132500,132400,132300,132400,132600,132800,132900,133000,133200,133100,132900,132500,131800,130900,130100,129300,128600,127900,127300,126600,125900,125100,124200,123300,122500,122000,121700,121600,121400,121400,121600,121400,120900,120800,121100,121300,121300,121100,121000,120700,120300,120000,119700,119300,118900,118300,117700,117200,116900,116700,116700,116600,116400,116000,115900,115700,115700,115700,115700,115900,116500,116800,117000,117200,117500,117400,116900,116600,116800,116900,117100,117600,118200,118700,118900,118700,118800,119300,119700,120200,120800,121600,122400,122700,122600,122700,123000,123600,123800,123900,124200,124400,124700,125200,125500,126000,126700,127000,126900,127100,127500,128200,129200,130100,130900,131800,133100,134500,135600,136500,137200,137800,138400,139200,139900,141000,142000,142700,143000,143200,143500,144000,144800,145600,146500,147700,148700,149800,151400,153300,155000,156700,158300,160100,162100,164100,165400,166500,167900,168800,168900,168700,39.7771,-86.1458
34,395059,San Jose,34,269700,270800,272000,273400,274700,276100,277500,279000,280900,283300,285700,288200,291400,295200,299400,304100,309000,313900,318800,323500,328300,332900,337200,341000,344800,348500,352000,355300,358200,360700,362800,364600,366300,368300,370300,372400,375000,378600,383200,389000,396000,404200,413800,424600,436700,449700,462900,475900,488800,500900,512000,521600,529700,536400,542000,546600,550200,552700,553900,553600,552000,549500,546300,542500,538400,534400,530500,527200,524900,524100,525100,527600,531500,536300,541600,546800,551300,554900,557700,559400,560200,560300,560000,558800,556900,554800,553300,553000,554200,557100,561300,566700,573200,580400,588100,596700,606200,616200,626400,636700,646700,657000,667700,679000,690800,702800,714400,725700,736400,745900,754500,761800,767800,772300,775700,778400,780400,781600,781600,780700,779400,778700,778800,779000,779500,780300,781600,783200,785500,788100,790200,790800,790100,789000,787700,785800,783200,779500,774400,768500,762400,756200,749300,741000,731600,722800,714600,706400,698600,691400,684400,678100,672900,668100,661500,652100,640900,630100,621800,617800,617700,619300,621300,624300,628500,632600,633200,634000,639500,643900,643100,640000,637200,635600,634200,629700,623400,616700,611100,609200,607800,606800,606600,605900,604300,602600,602100,602800,599800,596600,600800,609800,617300,624400,635200,648400,660100,668100,676600,685600,694900,702500,710600,719300,730500,744300,758100,767600,773000,777500,781300,785600,792300,801000,808600,815300,822000,826000,828000,832600,840700,849900,859200,868400,878200,888500,899400,909700,921700,936400,949200,957500,964500,971800,977600,981800,985400,990900,996900,1002600,1007600,1011000,1013300,1015800,1017500,1021500,1029300,1040300,1055300,1071500,1082600,1091100,1097700,1102900,1110200,1123200,1139500,1161100,1188700,1217900,1238600,1261500,1291400,1316000,1332000,1350300,1362700,1363400,1360500,1363300,1363100,1353500,1342200,1332500,1315200,1294000,1274000,1257300,37.3018,-121.8485
35,394355,Austin,35,,,,,,,,,,,,,,,,,155000,154800,154800,154900,155200,155600,156100,156600,157000,157100,157200,157100,156900,156800,156700,156500,156200,155700,155200,154800,154700,154900,155400,156300,157400,158600,159800,161100,162300,163300,164100,164700,165100,165400,165800,166300,167200,168200,169400,170500,171400,172100,172700,173300,173800,174200,174600,175000,175300,175600,175700,175800,175800,175600,175400,175300,175200,175200,175300,175400,175500,175700,175700,175600,175300,175100,175000,175100,175200,175300,175200,174600,173500,172200,170900,170200,170100,170700,171600,172700,173700,174400,174800,175100,175400,175700,176000,176200,176400,176600,176800,177100,177500,177900,178400,179000,179500,179900,180400,180900,181400,181900,182400,183000,183700,184600,185600,186800,188100,189500,190800,192000,193100,194200,195100,195700,196200,196500,196900,197400,198000,198800,199500,200200,200600,200700,200600,200200,199700,199100,198700,198300,197900,197500,197000,196500,195900,195500,195000,194600,194200,193600,193200,192900,192800,192900,192900,193000,193000,192900,192900,193200,193600,193600,193500,193300,192800,192300,192300,192200,191900,191500,191100,190700,190400,190000,189400,188900,188500,188100,187700,187700,188100,188900,189400,189400,189600,190200,190800,191300,191900,192400,192700,193200,194000,194700,195400,196100,196900,197700,198800,200000,201500,203200,204700,205700,206600,207300,208200,209500,211100,213100,215600,218500,221700,224700,227200,229400,231400,233000,234600,236500,238600,240600,242500,243900,245200,246800,248000,249100,250600,252500,254000,255800,258300,261100,264100,267100,269100,270800,272700,274400,275600,276800,278200,280100,282000,283400,284200,285000,285600,286300,287700,289400,290500,292300,294800,297200,298500,299600,301000,302400,303700,305100,306900,308900,310900,312700,314700,315800,315700,315200,30.3006,-97.7517
36,394902,Nashville,36,92200,92900,93500,94000,94600,95200,95800,96500,97200,97900,98500,99000,99300,99500,99700,100000,100400,100800,101300,101600,102000,102300,102600,103000,103500,104300,105300,106400,107400,108300,109000,109500,109800,110000,110000,110100,110400,110800,111400,112100,112800,113500,114000,114400,114800,115200,115500,115700,115900,116200,116600,117000,117500,118000,118500,118900,119400,120000,120600,121100,121400,121600,121700,121700,121800,122000,122200,122400,122500,122600,122800,123000,123200,123500,123800,124100,124400,124600,124900,125300,125700,126200,126600,127000,127300,127500,127700,127800,128000,128400,128900,129400,129800,130200,130500,130800,131300,131800,132500,133200,134000,134700,135400,136100,136900,137800,138800,139800,140900,141900,142900,143900,144800,145700,146600,147600,148500,149500,150300,151200,152200,153100,154000,155000,156000,156900,157800,158600,159300,160000,160500,161000,161600,162000,162300,162600,162700,162600,162400,162100,161800,161700,161500,161600,161600,161400,160900,160400,159700,159000,158400,157900,157600,157300,157000,156800,156400,155700,154900,154200,153700,153300,153000,152800,152800,152900,153200,152600,151500,150900,150900,150400,149900,149300,148700,148100,147400,146800,146100,145500,145200,144800,144400,143900,143500,143300,143200,143200,143000,142700,142800,143000,143200,143700,144100,144600,145000,145500,146000,146300,146500,146700,147000,147600,148500,149600,150800,152000,153100,154000,154500,155200,156200,157100,157800,158700,159700,160700,161700,162700,163500,164500,165600,166700,167700,168900,169900,171000,172400,173900,175200,176500,178200,180000,181900,183800,185500,187000,188500,190200,192000,193900,195900,198500,201000,203300,205400,207700,210100,212500,214600,217200,219900,221800,223600,225600,227500,229400,231200,232700,234300,236600,239600,242100,244100,245700,246800,247800,249100,250900,253100,254900,256400,257700,258600,258700,258000,257200,36.1714,-86.7844
